CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks
7.9,1,2,1,77,4.4,1,0,83,64
6.6,0,1,1,67,4.3,0,1,56,65
7.9,1,2,0,82,4.2,1,1,79,86
7.2,1,1,0,84,4.3,0,1,63,67
8.5,0,3,3,87,4.7,1,1,73,85
7.7,0,3,2,87,4.8,1,1,80,86
7.6,0,1,0,63,3.7,0,0,56,62
7.7,1,2,1,74,4.5,0,0,55,68
7.7,0,1,1,67,4.4,0,0,55,61
6.5,0,2,0,73,3.7,0,1,64,72
7.4,1,1,1,76,4.6,0,1,60,57
6.5,0,2,1,77,4.8,0,1,56,65
8.0,1,2,0,78,3.8,1,0,79,71
8.6,1,3,2,86,4.7,1,1,82,85
6.6,1,2,0,83,4.2,0,1,82,71
7.5,1,2,0,70,3.7,0,1,55,66
8.2,2,3,2,90,4.8,1,1,84,82
7.6,0,3,2,72,4.6,1,1,89,85
6.8,1,2,0,78,4.3,1,1,75,71
7.5,1,2,1,77,4.7,1,1,86,88
7.6,1,1,0,66,4.1,0,1,58,69
7.6,0,2,1,77,4.7,1,1,76,65
8.4,2,3,2,88,4.5,1,1,73,83
8.0,2,3,2,83,4.5,1,1,79,87
8.0,0,3,1,73,4.8,1,1,57,64
7.6,1,2,0,81,4.7,1,1,74,85
8.2,2,3,2,82,4.8,0,1,83,82
6.5,1,1,1,68,4.1,0,0,55,65
8.1,1,3,1,76,4.2,0,1,73,84
8.5,2,3,1,89,4.5,0,0,55,84
7.8,2,3,2,90,4.3,1,1,80,85
7.9,2,2,0,90,3.6,1,1,69,71
7.4,1,1,1,70,3.8,0,0,56,71
7.5,1,1,0,85,4.2,0,1,72,62
7.3,1,3,0,90,4.7,1,1,76,88
7.3,0,2,0,83,4.5,0,0,60,69
7.6,0,3,1,86,4.7,1,0,78,81
7.9,0,3,2,89,4.7,1,1,78,82
8.1,2,2,2,76,4.3,1,1,72,87
7.7,0,3,2,86,4.7,0,1,79,67
7.3,1,2,1,84,4.6,0,1,55,72
7.5,0,2,1,73,3.6,0,0,56,71
8.1,2,3,2,86,4.7,1,1,76,80
7.1,0,1,1,69,4.8,0,0,65,66
8.7,2,3,2,90,4.7,1,1,77,88
8.2,1,2,0,82,3.9,1,1,75,86
7.4,1,3,0,75,4.6,0,0,78,86
8.1,1,3,3,90,4.8,1,1,69,82
8.3,0,3,1,73,4.4,1,1,76,75
6.5,1,1,0,72,4.7,0,0,58,68
8.1,1,3,2,90,4.8,1,1,79,84
8.3,1,1,0,89,3.9,0,1,62,73
7.8,0,1,0,81,3.9,1,1,79,65
8.2,0,3,1,89,4.8,1,0,76,78
8.0,2,1,0,83,4.4,0,1,75,73
7.9,1,3,2,83,4.8,1,1,58,81
8.5,1,3,0,86,4.6,1,0,90,64
6.8,1,2,0,67,4.8,0,0,55,73
8.0,1,3,1,77,4.5,1,1,71,85
8.4,0,3,2,90,4.8,1,1,83,85
7.8,0,2,0,78,4.4,0,1,59,64
6.6,1,3,0,81,4.4,0,1,76,65
6.9,0,1,1,70,3.5,0,1,59,71
8.0,0,3,2,86,4.3,1,1,81,88
8.2,2,3,0,90,4.8,1,1,78,78
8.1,2,1,3,86,4.7,1,0,78,83
6.5,1,3,1,87,4.7,0,1,55,67
7.9,1,2,2,75,4.6,1,1,71,85
8.3,1,2,2,89,4.6,1,1,79,84
8.0,2,2,2,90,4.8,1,1,90,84
8.4,1,3,0,85,3.9,1,1,77,73
7.8,0,3,1,90,4.7,0,0,75,74
8.4,0,1,2,88,4.8,1,1,74,82
8.4,1,3,2,90,4.7,1,1,81,88
8.1,2,2,1,76,4.0,0,1,75,74
8.1,0,2,0,84,4.0,1,1,68,69
8.5,1,1,1,71,4.0,1,1,59,83
8.4,2,3,1,86,4.4,1,1,57,80
7.0,1,1,0,62,4.2,1,1,69,77
6.6,1,2,1,67,4.1,1,1,73,69
7.7,2,3,1,85,4.2,1,0,83,84
6.5,0,3,1,70,3.3,1,1,68,66
6.5,1,1,0,70,4.2,0,1,63,72
7.7,1,2,1,76,4.1,0,1,56,69
8.3,2,3,2,90,4.8,1,1,76,84
7.4,0,3,2,90,4.7,1,1,68,71
6.5,0,1,0,74,4.4,1,1,72,64
8.3,1,3,2,90,4.8,1,1,69,88
8.2,2,3,2,88,4.3,1,0,70,88
7.6,1,2,0,73,4.2,1,1,58,72
8.2,1,1,1,88,4.8,0,1,68,77
8.2,1,1,2,75,4.3,0,1,70,85
7.5,1,2,1,79,4.4,1,0,55,77
8.3,1,3,0,82,4.1,0,1,76,70
8.2,2,3,2,90,4.8,1,1,75,85
8.7,2,3,2,90,4.8,1,1,87,88
7.7,0,1,1,67,4.8,0,0,56,66
8.5,1,3,2,90,4.8,1,1,79,86
6.6,1,1,2,76,4.0,1,1,71,85
8.9,2,3,1,90,4.3,1,1,61,83
7.6,1,2,2,76,4.5,1,1,82,63
8.4,1,3,0,73,4.7,1,1,72,73
8.3,2,3,2,85,4.7,1,1,72,85
8.4,2,3,2,89,3.9,1,1,74,83
7.1,2,3,2,88,4.7,1,1,76,86
6.5,2,2,2,80,4.6,1,1,81,72
7.2,1,1,0,78,4.2,0,0,65,74
7.6,1,2,0,72,4.8,0,1,63,65
7.0,1,1,2,83,4.8,1,1,83,80
8.4,2,3,2,90,4.6,1,1,83,84
7.7,1,1,1,68,4.2,0,1,74,74
8.6,1,3,2,90,4.8,1,1,78,87
6.5,1,2,0,81,3.3,0,0,55,70
8.2,2,3,2,90,4.7,1,0,81,87
7.5,0,1,1,78,3.9,0,1,55,75
8.9,0,3,2,90,4.0,1,1,78,82
8.0,1,2,1,73,3.8,0,1,60,66
8.1,1,2,2,76,4.5,1,1,79,81
6.6,1,1,0,77,4.5,0,0,62,70
6.7,1,2,1,74,4.8,1,1,72,64
7.6,1,1,1,62,3.4,0,0,60,62
7.6,0,1,2,83,4.7,0,1,77,69
8.0,1,3,2,78,3.7,0,0,55,71
7.6,1,1,0,80,4.5,1,1,66,67
8.2,1,3,0,83,4.4,1,1,80,87
8.3,2,3,2,90,4.8,1,1,84,88
8.1,2,3,2,90,4.8,1,1,81,86
7.0,1,3,2,87,3.9,1,1,64,72
7.4,1,1,1,60,4.3,1,1,80,75
8.8,0,3,0,88,4.6,1,1,65,84
8.3,2,3,3,89,4.8,1,0,74,77
7.4,1,2,0,76,3.5,0,1,62,60
7.7,1,2,2,81,4.0,0,1,57,67
8.1,1,2,0,74,4.7,1,1,61,69
6.6,1,1,1,69,4.5,0,1,61,68
6.5,0,2,0,73,4.1,0,0,59,69
8.6,2,3,2,90,4.8,1,1,73,68
8.5,1,3,2,90,4.8,1,1,81,84
6.7,1,1,0,80,4.5,0,1,83,74
7.6,1,2,2,70,4.5,1,0,55,72
7.6,1,1,0,69,4.2,0,1,55,66
8.5,1,3,2,90,4.8,1,1,82,88
6.5,2,1,1,72,4.4,0,1,55,66
7.5,1,1,0,66,3.7,0,0,60,68
8.2,1,2,3,86,3.9,1,1,76,88
6.5,0,1,0,74,3.5,0,1,55,71
8.3,2,3,2,90,4.8,1,1,80,88
7.6,1,3,1,73,4.3,1,1,77,72
7.9,2,3,2,90,4.8,1,1,78,87
7.6,0,2,0,83,4.2,0,1,55,70
6.6,0,1,0,69,4.5,1,1,69,64
8.2,1,3,0,88,4.8,0,1,77,88
6.6,1,1,0,66,3.5,0,0,66,72
7.4,1,1,3,74,4.1,0,1,61,63
8.6,1,3,2,89,4.7,1,1,72,85
8.3,2,3,2,89,4.6,0,1,79,86
7.3,1,1,2,79,4.4,0,1,60,71
8.4,1,1,1,73,4.5,0,0,63,60
7.5,1,3,1,72,4.4,0,1,76,85
7.6,0,1,1,64,4.1,0,0,55,58
7.4,1,1,1,75,3.5,0,0,68,83
6.6,1,1,1,72,4.3,0,0,63,74
6.6,0,1,1,68,4.1,0,1,55,66
7.3,1,2,1,68,4.6,0,1,65,70
7.5,2,3,1,73,4.3,1,1,78,86
8.5,0,3,1,85,3.8,1,1,73,84
8.8,2,3,2,90,4.8,1,1,77,85
6.9,1,1,0,68,3.7,0,0,55,64
8.3,1,3,2,90,4.8,1,1,86,84
7.7,1,3,3,80,4.1,1,1,78,81
8.4,0,2,0,81,4.4,1,1,61,68
7.9,2,3,0,81,4.6,1,1,82,79
8.3,2,3,2,90,4.5,1,1,84,83
8.8,1,3,0,72,4.1,1,1,74,74
8.5,2,3,2,90,4.8,1,1,81,85
7.6,0,1,1,82,4.1,0,0,61,69
7.8,1,2,0,73,4.5,1,0,79,61
6.6,1,2,0,71,3.8,1,1,56,86
7.5,1,1,0,76,4.7,0,0,55,64
7.7,1,1,1,79,4.3,0,0,56,65
8.6,2,3,2,90,4.6,1,1,88,86
8.1,1,3,1,74,4.6,1,0,82,85
8.4,2,3,0,90,4.2,1,1,82,85
7.6,2,2,2,81,4.3,0,1,85,82
6.5,1,1,1,64,3.5,0,0,55,65
7.4,1,1,0,71,4.7,0,1,55,62
7.7,1,3,3,88,4.8,1,0,75,85
7.7,1,2,1,84,4.5,1,1,69,69
7.6,1,2,1,84,4.7,0,0,69,72
7.4,1,1,0,67,4.1,0,1,60,73
8.4,1,2,1,85,4.8,1,0,79,80
7.6,1,2,1,79,4.5,0,1,55,68
8.4,1,3,2,90,4.2,1,1,89,88
7.8,1,2,1,74,4.2,0,1,66,70
8.1,1,3,2,90,4.6,1,1,79,88
7.9,1,3,0,75,4.1,1,0,75,74
7.6,1,1,0,72,4.6,1,1,68,84
8.3,2,3,2,90,4.8,1,1,74,88
8.1,1,3,0,76,4.0,1,1,75,73
8.7,2,3,2,90,4.6,1,1,81,82
7.7,1,1,2,79,3.9,0,1,56,66
6.5,1,3,2,75,3.8,1,1,79,67
8.5,2,3,2,88,4.8,1,1,77,85
7.7,0,2,1,81,4.6,1,1,59,72
8.7,1,3,0,90,4.5,1,1,82,85
7.6,0,2,1,80,4.6,1,1,72,83
7.6,1,1,0,60,3.6,0,0,55,64
8.2,1,3,0,79,4.3,1,0,58,77
6.8,0,1,1,61,3.5,1,1,57,62
8.0,2,3,2,90,4.5,1,1,77,88
7.4,2,1,2,62,4.7,0,0,55,71
6.7,1,1,0,71,3.9,0,0,65,62
8.3,1,2,1,73,3.9,0,1,61,79
7.3,0,1,1,69,4.6,0,1,68,64
8.0,1,2,0,76,4.4,1,1,61,70
7.2,0,2,2,90,4.8,1,1,82,75
7.6,1,2,1,80,4.8,0,1,82,65
8.3,2,3,2,85,4.8,1,1,80,88
7.6,1,1,0,72,3.8,0,0,72,67
7.5,1,1,0,68,3.6,0,1,69,62
7.7,1,2,2,88,4.6,1,1,77,72
6.7,1,3,0,86,4.1,0,0,65,69
8.5,2,3,2,83,4.6,1,1,73,81
8.5,2,3,0,89,4.8,1,1,82,70
7.6,0,1,1,60,3.2,0,0,56,63
6.5,0,1,0,90,4.5,1,1,56,82
7.9,2,3,2,90,4.6,1,1,83,80
7.4,1,3,0,84,4.1,1,1,55,73
8.2,0,3,0,77,4.0,1,0,69,85
8.0,2,1,0,78,4.6,0,0,63,71
6.9,1,1,1,61,4.6,1,1,55,64
8.4,2,3,1,84,4.5,1,1,84,87
8.1,2,1,2,89,4.8,1,1,83,86
7.5,1,2,2,86,4.5,0,1,71,80
6.5,1,1,1,70,3.3,0,1,55,60
7.7,1,1,2,83,4.5,1,1,71,82
8.1,0,3,0,88,4.7,1,0,88,86
7.5,2,3,1,90,4.4,0,1,81,81
8.5,0,3,0,81,4.4,1,1,82,83
8.2,2,3,2,90,4.8,1,1,75,85
7.6,0,1,0,71,3.7,0,1,55,73
6.6,1,2,0,78,4.1,1,0,74,64
7.2,1,3,1,75,4.2,1,1,64,84
8.7,2,3,2,90,4.8,1,1,74,81
8.8,2,3,2,84,4.3,1,1,82,81
8.2,2,3,2,85,4.8,1,0,78,82
8.1,0,1,0,88,4.3,0,0,55,61
6.6,0,1,1,78,4.4,0,1,55,73
8.3,0,3,1,80,4.8,1,1,75,67
8.2,1,1,0,68,4.0,0,1,83,64
8.7,2,3,2,90,4.8,1,1,80,83
6.5,1,1,0,82,4.6,1,1,67,71
8.3,2,3,2,87,4.8,1,1,82,84
6.5,1,3,1,90,4.5,0,0,74,62
8.5,2,3,2,90,4.8,1,1,83,87
7.5,1,2,0,72,4.4,0,1,77,69
7.7,1,1,2,72,3.7,1,1,75,73
7.4,1,1,0,75,4.3,0,0,55,68
7.7,1,1,0,90,4.6,0,0,73,88
6.8,1,1,1,72,4.3,0,1,65,60
6.9,1,2,2,77,4.2,1,1,77,86
7.3,2,1,0,83,3.7,1,1,60,65
7.5,1,2,2,70,4.7,1,1,55,70
7.4,1,2,1,68,4.2,1,1,72,66
6.6,0,3,0,87,4.5,0,0,80,82
8.2,0,3,2,90,4.7,1,1,67,83
6.6,1,3,2,76,4.5,1,1,74,84
7.0,1,1,1,65,3.0,0,0,55,62
8.5,1,1,2,85,4.7,1,1,80,77
7.9,1,2,1,64,4.2,0,1,60,58
7.5,1,1,1,79,3.9,0,0,55,73
8.2,2,3,2,90,4.8,1,1,88,82
8.2,1,3,1,80,4.0,0,1,58,63
7.4,1,1,1,69,4.2,1,0,60,69
8.6,2,2,1,77,4.5,1,1,87,82
7.6,1,1,1,82,4.0,1,1,59,67
7.4,1,1,1,71,3.3,0,0,55,62
8.1,2,2,2,85,4.5,0,1,71,83
7.3,1,1,1,67,4.2,0,1,62,70
8.4,0,3,0,90,4.5,1,1,71,83
8.4,1,1,2,90,4.8,1,1,83,86
6.8,1,1,0,74,4.0,0,0,66,69
8.4,1,3,2,90,4.6,1,1,73,84
7.7,1,3,2,90,4.5,1,1,81,86
7.4,1,2,0,77,3.8,0,1,59,63
6.5,1,1,1,68,3.9,0,1,55,73
7.7,1,1,0,74,4.1,1,1,73,63
7.5,2,3,2,90,4.7,1,1,80,83
6.5,1,1,1,66,4.0,0,1,60,73
7.4,1,2,0,68,4.2,0,1,55,60
7.5,1,3,2,89,4.8,1,1,61,70
7.4,1,3,2,83,4.8,0,1,68,88
8.0,0,1,1,87,3.8,0,1,55,71
8.1,2,3,2,74,4.2,1,1,61,82
7.0,1,1,0,71,4.4,0,0,63,74
7.6,1,1,0,76,4.6,0,1,59,62
7.3,1,2,2,79,4.6,0,0,55,68
7.6,2,1,0,73,4.6,1,1,78,73
6.7,1,1,1,70,4.5,0,1,75,72
8.3,1,3,2,87,4.4,1,1,76,83
8.2,2,3,2,90,4.8,1,1,84,88
6.7,1,1,0,73,4.6,1,0,67,68
8.6,2,3,2,87,4.8,1,1,69,81
8.2,1,1,2,72,4.1,0,1,79,69
7.4,1,2,0,70,4.1,1,0,77,69
7.8,1,2,2,90,4.8,1,1,74,84
8.3,2,3,0,89,4.6,1,1,86,83
6.9,1,1,0,75,4.1,1,1,55,76
7.9,1,2,0,73,4.5,1,0,68,74
7.8,1,1,0,74,4.5,0,0,55,62
7.5,1,1,1,90,4.6,1,1,59,86
7.6,1,2,2,76,4.5,1,1,76,81
7.6,0,1,0,69,3.4,0,0,60,74
8.2,1,1,0,86,4.6,0,1,79,61
8.7,2,3,2,90,4.8,1,1,80,86
6.5,2,3,0,85,4.0,0,0,55,73
6.5,0,1,0,86,4.5,0,0,63,69
7.3,1,1,1,62,4.0,0,1,55,65
8.5,1,3,1,84,4.3,1,1,80,82
8.2,0,1,1,73,4.5,1,0,58,65
7.8,1,1,1,83,4.0,0,1,67,69
6.5,1,2,1,85,4.0,1,1,71,82
7.7,1,1,0,79,4.3,1,1,85,71
8.2,2,3,2,90,4.6,1,1,74,84
6.8,1,1,0,60,3.5,0,1,55,57
8.0,2,3,2,89,4.5,1,1,76,87
8.5,2,3,2,90,4.8,1,1,83,86
7.9,1,2,1,86,4.6,1,1,82,62
7.5,0,2,0,69,3.7,0,0,58,65
8.4,1,1,0,75,4.8,0,0,64,63
7.4,0,1,1,69,4.3,0,1,55,76
8.9,1,3,2,81,4.8,1,0,82,81
8.6,1,2,2,76,4.4,1,0,79,84
6.6,1,1,1,70,4.6,0,1,55,66
8.1,0,1,0,70,3.6,1,1,65,63
8.1,2,3,2,90,4.8,1,1,85,84
7.9,1,1,0,80,3.8,0,0,55,72
7.6,2,3,0,78,3.7,1,1,72,84
6.5,2,1,0,69,3.7,0,0,55,68
7.7,0,2,1,81,3.8,1,1,82,65
7.5,1,3,1,78,4.3,0,1,55,64
8.9,2,1,2,90,4.7,1,1,75,84
7.3,1,1,2,82,4.0,1,1,59,75
7.4,1,1,0,80,4.3,0,1,58,69
8.9,1,3,0,83,4.8,1,1,77,76
8.3,2,3,2,89,3.9,1,1,78,88
8.4,1,2,2,84,4.7,1,1,76,71
8.7,1,3,0,89,4.5,1,1,70,84
8.9,2,3,2,86,4.7,1,1,71,88
7.5,1,1,1,74,3.9,0,1,60,62
8.5,1,3,1,72,3.8,0,1,55,65
8.4,1,3,2,88,4.8,1,1,80,85
6.6,1,1,0,60,4.2,0,1,62,67
8.5,0,3,0,89,4.7,1,1,83,80
7.7,1,3,3,79,3.6,1,1,71,83
8.1,1,1,1,71,4.7,1,1,56,68
6.5,1,2,1,78,3.8,0,0,55,62
8.1,2,1,0,82,4.4,0,0,55,73
8.2,1,2,0,67,4.1,0,1,56,78
7.6,0,1,1,62,4.1,0,0,55,64
7.7,1,1,1,75,4.5,0,1,65,74
7.6,0,3,0,77,4.8,1,1,73,74
6.8,1,3,0,80,4.4,0,1,75,67
8.1,1,3,2,90,4.8,1,1,90,85
8.5,1,1,0,73,4.0,0,1,61,63
8.1,1,3,2,90,4.8,1,1,79,84
6.9,1,1,1,62,3.5,0,0,55,66
7.6,2,1,1,65,4.4,0,1,55,68
8.3,1,3,0,68,4.6,1,1,78,73
7.4,1,1,1,73,4.8,1,1,61,69
7.8,1,3,2,90,4.0,1,1,72,84
6.5,0,2,1,77,4.1,1,0,55,68
7.5,1,1,0,71,3.7,0,1,73,71
8.3,2,2,2,68,4.8,1,1,61,84
6.5,0,1,0,64,4.3,1,1,64,63
8.4,2,2,0,74,4.3,1,0,60,73
6.6,1,2,0,60,4.7,1,1,55,69
6.5,1,1,1,72,3.8,0,1,55,66
6.9,1,1,0,67,4.1,1,1,62,71
6.7,1,1,0,73,3.8,0,1,55,64
8.6,2,3,2,83,4.8,1,0,55,67
7.7,2,2,2,90,4.8,1,1,79,83
7.7,2,1,0,68,4.6,0,0,65,62
7.1,1,1,0,70,3.3,0,0,55,66
7.8,1,1,0,85,4.0,1,1,59,75
8.1,1,2,0,90,4.5,0,0,70,61
6.7,1,2,1,85,4.8,1,1,75,83
7.9,0,3,1,86,4.6,1,0,77,80
6.8,1,2,1,78,4.4,0,0,55,63
6.5,0,2,2,82,4.3,1,1,82,88
7.6,1,3,0,80,4.7,0,0,77,70
7.6,1,2,1,68,4.5,0,1,80,66
7.6,1,2,0,76,4.8,1,1,71,79
7.7,1,1,1,72,3.9,0,1,55,67
7.9,1,1,0,76,3.3,1,0,81,77
8.1,2,3,2,90,4.8,1,1,79,83
8.6,2,3,2,90,4.8,1,1,84,85
6.7,1,1,0,79,4.1,0,1,56,70
8.4,1,3,0,90,4.7,1,1,74,83
7.4,1,2,1,68,4.2,0,1,57,64
7.5,1,1,1,74,4.5,1,1,62,78
7.4,1,1,0,72,4.2,1,1,55,66
7.3,0,2,0,83,4.2,0,1,71,66
8.3,1,3,2,90,4.8,1,1,79,82
7.7,0,3,2,86,4.7,1,1,78,84
8.5,2,3,2,86,4.8,1,1,78,87
6.5,1,1,2,80,4.3,0,1,70,77
6.8,1,1,0,67,4.1,1,0,61,71
7.8,1,1,1,72,4.3,0,1,62,70
6.8,1,2,0,79,3.4,0,1,76,63
8.8,2,3,3,79,4.4,1,1,67,82
8.4,1,3,2,78,4.1,1,1,75,83
8.0,0,3,2,90,4.1,1,1,59,86
6.5,0,1,1,80,3.2,0,0,71,60
6.8,1,1,1,81,4.2,0,1,55,64
8.4,1,1,2,84,4.0,1,1,68,83
8.4,2,3,1,87,4.7,1,1,80,82
7.8,2,3,0,90,4.8,1,1,78,83
7.2,2,3,2,90,4.8,1,1,90,82
7.4,1,2,1,86,4.5,0,1,82,65
8.5,2,3,0,87,4.6,1,1,86,85
8.1,0,2,0,88,4.0,0,1,67,84
7.6,1,3,3,79,4.2,0,1,61,70
8.3,1,3,1,84,4.6,1,1,75,82
8.3,1,3,2,89,4.7,1,1,70,86
8.6,2,3,2,87,4.8,1,1,77,82
7.3,0,1,1,69,4.6,0,0,58,65
6.6,2,1,2,62,4.3,0,0,63,67
8.4,0,1,0,90,4.6,1,1,84,78
8.0,1,1,0,84,3.9,1,0,55,66
8.1,0,2,1,84,3.8,0,0,71,68
6.7,0,1,0,63,3.8,0,0,62,63
7.5,1,1,1,71,4.5,0,0,55,69
7.5,1,1,0,61,3.9,0,0,55,74
8.5,2,3,2,90,4.8,1,1,80,82
8.4,1,2,1,87,3.6,0,1,55,57
6.6,2,3,0,73,4.5,1,1,75,72
8.4,2,3,2,89,4.8,1,1,76,85
7.7,0,1,0,65,4.3,0,1,55,64
6.6,1,1,0,78,3.7,0,1,73,68
8.7,1,1,2,81,4.1,1,1,72,68
7.6,1,2,0,79,4.3,0,1,58,67
7.7,2,1,1,79,4.6,1,1,89,87
6.5,1,1,0,70,4.7,1,1,55,66
8.1,1,3,2,90,4.3,1,1,73,86
7.8,1,1,2,75,4.1,0,1,55,82
6.8,1,1,0,67,4.1,0,0,57,61
8.0,0,2,2,79,4.4,0,1,55,68
8.1,0,2,0,81,4.8,0,1,88,82
8.4,0,3,0,80,4.3,1,1,82,83
8.3,2,1,2,81,4.8,1,0,89,83
6.5,1,2,0,77,4.2,0,0,55,59
7.5,1,3,2,80,4.6,0,0,73,80
7.8,2,3,2,82,4.6,1,0,84,76
8.3,2,3,1,83,4.1,1,1,81,66
8.5,2,3,2,90,4.8,1,1,78,83
8.5,2,3,2,90,4.7,1,1,84,86
8.3,1,2,2,86,4.5,1,1,74,88
6.6,1,3,2,85,4.7,1,1,77,84
7.7,1,3,2,87,4.8,1,1,78,86
8.3,2,3,2,90,4.8,1,1,81,88
8.3,1,3,1,85,4.3,1,1,65,82
7.6,0,2,0,84,4.2,0,0,74,69
6.5,1,1,0,66,4.2,0,0,78,62
7.5,1,1,1,69,4.3,0,1,71,76
8.6,2,3,2,90,4.8,1,1,73,80
7.3,1,1,0,75,4.4,0,0,55,67
6.8,1,1,0,64,4.2,0,1,63,67
8.1,1,3,2,90,4.8,1,1,73,83
6.8,1,1,0,76,4.1,0,0,55,62
6.7,0,1,1,68,4.3,0,0,68,62
7.7,2,2,1,74,4.1,0,1,55,63
7.3,1,1,2,81,3.7,0,1,58,76
7.4,1,1,0,85,3.7,0,0,57,67
8.4,1,1,0,80,4.6,1,1,77,82
6.5,0,1,0,72,4.6,0,0,79,58
7.7,2,2,0,71,4.3,1,1,79,81
8.1,1,1,1,74,4.5,0,0,70,62
8.4,2,3,2,90,4.7,1,1,69,88
8.3,1,2,2,90,4.8,1,1,70,88
7.7,1,2,2,78,4.3,1,1,79,81
7.5,1,3,2,88,4.5,1,1,70,84
6.5,0,2,0,77,4.4,0,1,55,65
7.4,1,3,1,81,4.4,0,1,70,67
7.6,1,1,1,77,4.2,0,1,59,71
8.2,2,3,2,87,4.8,1,1,87,88
7.5,1,1,1,78,3.9,0,0,55,64
8.6,2,3,2,90,4.8,1,1,73,86
7.3,1,1,1,80,3.8,0,0,71,71
8.1,1,1,1,90,4.6,0,0,65,85
7.8,2,3,1,86,4.4,1,1,76,80
8.3,2,2,1,80,4.8,1,1,79,84
6.5,1,1,3,87,4.2,1,1,80,82
8.4,1,1,0,74,4.3,1,1,72,88
7.8,0,1,0,64,3.9,0,0,64,61
7.3,0,1,1,84,4.7,0,0,55,68
8.1,1,3,2,90,4.8,1,1,78,88
8.0,1,2,2,73,4.4,0,0,83,61
8.3,1,2,1,76,4.2,1,1,78,80
7.3,1,1,2,75,3.8,1,1,55,69
7.4,0,1,0,75,3.8,0,0,79,62
7.0,1,3,0,82,4.7,1,1,60,67
6.5,0,1,0,62,4.6,0,0,61,66
8.6,2,3,2,88,4.5,1,1,82,85
8.4,1,3,2,85,4.8,1,1,76,82
8.4,2,3,2,90,4.8,1,1,85,87
7.6,1,3,1,73,4.8,0,1,62,73
7.2,1,3,1,71,4.4,1,1,58,68
7.6,1,2,2,75,3.8,1,1,75,63
8.1,0,3,2,89,4.8,1,1,72,85
7.4,1,2,0,67,3.3,0,0,56,60
8.8,2,3,2,90,4.7,1,1,86,81
8.0,2,1,2,88,4.7,1,1,62,66
6.5,1,1,0,70,3.8,0,1,59,68
7.6,1,3,2,81,4.8,1,1,78,87
7.6,0,2,0,79,3.8,0,1,55,63
7.9,2,1,2,89,4.8,1,0,78,77
6.8,1,1,0,76,4.5,0,0,55,65
8.1,2,2,1,88,4.8,1,1,88,67
7.4,1,2,0,65,4.6,0,0,79,68
8.3,0,2,0,90,4.6,1,1,75,82
8.1,2,3,0,77,4.8,1,1,80,71
8.1,2,3,2,87,4.8,0,1,76,82
8.5,0,3,2,90,4.6,1,1,74,87
7.3,1,1,1,76,4.1,0,1,80,68
7.9,1,1,1,84,4.5,1,1,71,85
8.0,1,3,2,84,4.3,1,1,76,78
7.9,1,3,0,82,4.5,1,1,76,72
8.0,1,3,2,78,4.2,1,0,78,85
8.4,2,3,2,90,4.6,1,1,80,88
8.6,1,3,2,85,4.8,1,1,77,72
7.5,1,2,0,87,4.5,0,0,57,72
7.9,1,3,2,87,4.8,1,1,82,88
7.3,1,2,1,70,4.0,0,0,55,73
6.7,1,1,0,74,4.4,1,1,55,69
7.5,2,1,2,90,4.8,1,0,55,65
8.5,1,3,3,86,4.8,1,1,78,73
7.6,0,1,0,83,3.2,0,0,55,65
8.4,1,1,2,82,4.8,1,1,63,67
7.7,2,3,2,90,4.8,1,1,80,83
8.2,1,3,2,85,4.6,1,1,86,78
8.3,1,1,0,80,4.4,0,0,71,62
6.5,0,2,2,78,4.2,0,1,59,77
8.2,0,2,0,85,4.1,1,0,57,70
7.8,1,3,1,80,4.8,1,0,61,81
8.3,1,2,0,76,4.5,0,1,83,81
6.5,1,1,0,74,3.5,0,1,64,69
6.5,1,2,1,72,4.6,1,1,82,71
7.7,0,3,1,84,4.2,1,0,67,85
6.5,1,1,1,81,4.3,0,1,67,70
6.9,1,2,1,74,4.1,0,0,55,69
6.5,2,2,2,79,4.5,1,1,83,87
8.5,1,3,2,90,4.7,0,1,85,84
7.9,1,3,2,90,4.8,1,0,84,88
8.0,2,1,0,77,4.5,0,1,59,65
8.3,2,3,0,90,4.8,1,1,87,79
8.2,1,1,1,73,3.9,1,0,59,71
8.7,1,3,0,86,4.5,1,1,77,81
8.3,2,3,0,90,4.7,1,1,65,69
6.5,1,1,0,71,4.2,1,1,55,75
6.9,0,1,0,90,4.5,1,1,81,80
8.2,2,1,0,82,4.7,1,1,63,72
8.6,1,2,2,64,4.0,0,0,59,70
8.1,2,3,2,90,4.7,1,1,81,83
6.7,1,2,0,76,4.8,1,1,59,66
6.6,1,2,2,73,3.3,1,1,64,83
8.0,1,2,0,90,4.7,1,1,73,80
8.6,1,3,1,90,4.8,1,1,72,83
8.1,1,3,2,86,4.6,1,1,88,84
7.8,2,3,2,90,4.8,1,1,90,79
7.9,2,3,2,90,4.8,1,1,70,86
6.5,0,1,2,71,3.2,0,0,58,61
6.5,2,1,0,86,3.4,0,1,55,64
8.1,2,3,2,90,4.7,1,1,78,82
6.7,0,1,1,81,4.1,0,1,81,64
7.6,1,3,2,75,4.3,1,0,55,64
8.2,2,2,0,72,4.8,0,1,72,64
7.4,1,2,1,77,3.9,0,1,55,64
7.7,2,3,0,73,4.6,1,0,79,57
8.3,2,3,2,90,4.7,1,1,85,82
